group,departBinStart,departBinEnd,vehicleCount,meanPredDuration,meanTruthDuration,bias,MAE,RMSE,underCount,overCount,underCliffCount,overCliffCount,underNearCliffCount,overNearCliffCount,severeAbsErrorGt1000Count,topAbsErrorVehicleID
west_bottleneck,73500,73800,90,99.13333333333334,241.9,-142.76666666666668,142.76666666666668,168.88375357689745,90,0,0,0,0,0,0,west_bottleneck_veh_001131
west_bottleneck,73800,74100,90,100.06666666666666,235.36666666666667,-135.3,135.3,156.32057517237524,90,0,0,0,0,0,0,west_bottleneck_veh_001230
west_bottleneck,74100,74400,90,99.13333333333334,226.4111111111111,-127.27777777777777,127.27777777777777,147.45745149025194,90,0,0,0,0,0,0,west_bottleneck_veh_001239
west_bottleneck,74400,74700,90,99.13333333333334,213.24444444444444,-114.11111111111111,114.11111111111111,131.76730331240077,90,0,0,0,0,0,0,west_bottleneck_veh_001401
west_bottleneck,74700,75000,90,100.06666666666666,224.57777777777778,-124.5111111111111,124.5111111111111,141.06680844353303,90,0,0,0,0,0,0,west_bottleneck_veh_001443
west_bottleneck,75000,75300,90,99.13333333333334,213.36666666666667,-114.23333333333333,114.23333333333333,131.40112463580954,90,0,0,0,0,0,0,west_bottleneck_veh_001584
west_bottleneck,75300,75600,90,99.13333333333334,215.95555555555555,-116.82222222222222,116.82222222222222,137.84459849168314,90,0,0,0,0,0,0,west_bottleneck_veh_001674
west_bottleneck,75600,75900,90,100.06666666666666,228.43333333333334,-128.36666666666667,128.36666666666667,153.35039760119452,90,0,0,0,0,0,0,west_bottleneck_veh_001755
west_bottleneck,75900,76200,90,99.13333333333334,231.62222222222223,-132.48888888888888,132.48888888888888,153.9851363678398,90,0,0,0,0,0,0,west_bottleneck_veh_001863
west_bottleneck,76200,76500,90,99.13333333333334,225.94444444444446,-126.81111111111112,126.81111111111112,150.182296633865,90,0,0,0,0,0,0,west_bottleneck_veh_001890
west_bottleneck,76500,76800,90,100.06666666666666,236.4777777777778,-136.4111111111111,136.4111111111111,156.83944373502192,90,0,0,0,0,0,0,west_bottleneck_veh_002040
west_bottleneck,76800,77100,90,99.13333333333334,225.56666666666666,-126.43333333333334,126.43333333333334,156.00231479764082,90,0,0,0,0,0,0,west_bottleneck_veh_002133
west_bottleneck,77100,77400,90,99.13333333333334,233.12222222222223,-133.98888888888888,133.98888888888888,156.8775531000744,90,0,0,0,0,0,0,west_bottleneck_veh_002136
west_bottleneck,77400,77700,90,100.06666666666666,230.2888888888889,-130.22222222222223,130.22222222222223,151.67604366617104,90,0,0,0,0,0,0,west_bottleneck_veh_002238
west_bottleneck,77700,78000,90,99.13333333333334,229.56666666666666,-130.43333333333334,130.43333333333334,156.16625755905147,89,0,0,0,1,0,0,west_bottleneck_veh_002394
west_bottleneck,78000,78300,90,99.13333333333334,235.76666666666668,-136.63333333333333,136.63333333333333,168.88250353426196,90,0,0,0,3,0,0,west_bottleneck_veh_002445
west_bottleneck,78300,78600,90,100.06666666666666,230.9,-130.83333333333334,130.83333333333334,156.6117279559016,90,0,0,0,0,0,0,west_bottleneck_veh_002553
west_bottleneck,78600,78900,90,99.13333333333334,226.8111111111111,-127.67777777777778,127.67777777777778,160.19026881250377,90,0,0,0,0,0,0,west_bottleneck_veh_002646
west_bottleneck,78900,79200,90,99.13333333333334,228.44444444444446,-129.3111111111111,129.3111111111111,156.60495238373247,90,0,0,0,1,0,0,west_bottleneck_veh_002700
west_bottleneck,79200,79500,90,100.06666666666666,241.51111111111112,-141.44444444444446,141.44444444444446,172.4625563226213,90,0,0,0,0,0,0,west_bottleneck_veh_002805
west_bottleneck,79500,79800,90,99.13333333333334,229.15555555555557,-130.0222222222222,130.0222222222222,156.08537549829722,90,0,0,0,0,0,0,west_bottleneck_veh_002859
west_bottleneck,79800,80100,63,98.84126984126983,227.20634920634922,-128.36507936507937,128.36507936507937,151.76177028696958,63,0,0,0,0,0,0,west_bottleneck_veh_002976
